Tweet_count,Username,Location,Created At,Likes,Text
1848,Madras Man,"Chicago, IL",Tue Dec 03 16:56:47 +0000 2024,7,Sometimes I felt why CSK never gave chance to Rajavardhan Hangargekar and he himself gave me answers!! #SMAT2024
1849,Cricket.com,,Tue Dec 03 12:21:56 +0000 2024,11,"DREAM COME TRUE TO BE PLAYING FOR CSK 💛

Shreyas Gopal has just taken a hat-trick in SMAT 2024 😎

Full Interview with @aakashs26: https://t.co/0zLnr2ICxE https://t.co/ZgFAAt5H11"
1850,Rutu's CSK,,Tue Dec 03 12:39:34 +0000 2024,18,"I think normal content isn't the right fit for me, so I’ll stick to cricket content. I’m not familiar with normal content, sorry everyone."
1851,Rutu's CSK,,Tue Dec 03 07:33:57 +0000 2024,2,"@XiTemptress9825 Is that really frog 😂, how's that flying"
1852,INSANE,,Tue Dec 03 06:31:44 +0000 2024,5,"Surya Kumar Yadav and Shivam Dube in action 

Mumbai vs Services

#CSK #SMAT2024 https://t.co/nJkY7OKDK2"
1853,janasena csk,,Mon Dec 02 14:43:27 +0000 2024,3,@KickTwood Too brutal💔 https://t.co/vgX41GqKtI
1854,Rutu's CSK,,Mon Dec 02 14:51:09 +0000 2024,2,"@akshathchintu One of the best dialogue in the lucky Bhaskar movie 🔥, I can't spend whole life crying over it"
1855,Rutu's CSK,,Mon Dec 02 14:37:03 +0000 2024,2,@guy_ninja1 Messi earned more trophies 👏🏻
1856,•,𝟓×𝐈𝐏𝐋🏆 𝟐×𝐂𝐋𝐓𝟐𝟎🏆,Mon Dec 02 14:18:13 +0000 2024,2,@Vk_is_goat Very next day teacher in school - https://t.co/0HRMk6bkyA
1857,CSK,United Kingdom,Mon Dec 02 14:37:55 +0000 2024,8,It's happening again https://t.co/TPwmmHmNQ9
1858,Rahul Ragavan,Avadi,Mon Dec 02 13:13:33 +0000 2024,2,Its sad these choker team players can celebrate only such petty achievements our csk players could flex few trophies if they want but never seen them do so ! There is a difference between class and crass 😼
1859,Mask man,,Mon Dec 02 16:24:52 +0000 2024,14,Mohsin Ali stolen a bra from dream mall karachi #ChampionsTrophy #CT25 #RohitSharma𓃵  #ViratKohli𓃵 #dhoni #rcb #MumbaiIndians  #csk #BCCI  #JayShah  #AlluArjun #VikrantMassey  #PakistanCricket  #PakistanUnderFascism  #ImranKhan #daud #vikrant #12thFail https://t.co/UGMxamwrHm
1860,Rutu's CSK,,Mon Dec 02 11:38:32 +0000 2024,2,@DaddyBlaugrana I don't use Spotify nowadays
1861,Inside out,,Mon Dec 02 16:08:31 +0000 2024,7,"Faf Du Plessis makes one handed diving backwards catches look a normal thing.

- Miss those one handed and running backwards catches in CSK. 💛 

https://t.co/7u0GdBoLNB"
1862,Rutu's CSK,,Mon Dec 02 12:16:59 +0000 2024,2,"@bakwasfellow Robot movie of Rajnikant , first time in theatre at third standard"
1863,•,bombay,Tue Dec 03 11:01:59 +0000 2024,8,@DeadLol619 @JohnyBravo183 @mufaddal_vohra csk fan defending pakistan
1864,Anish khan,Chennai,Tue Dec 03 07:35:35 +0000 2024,3,"#Ashwin and #Jadeja bowling in
#Chepauk with #MSD behind the
wickets for #CSK in 2025 #IPL ! 🔥😎

Absolute Cinema 💛 ❤💥🌟
Waiting 😎🔥

#IPL2025  #IPLAuction2025 #Ash #Jaddu #Dhoni #ThalaDhoni #Mahi https://t.co/HOhSlMoAbM"
1865,Junaid Khan,,Mon Dec 02 11:46:33 +0000 2024,1357,"Royal Challengers Bengaluru Spent More Purse Money in Auction Than CSK , MI &amp; KKR … Still Didn’t Win Anything 💔 https://t.co/L8AvpNrg3D"
1866,Mayur Jain,"नई दिल्ली, भारत",Mon Dec 02 16:28:30 +0000 2024,4,"CSK players posing in front of the Champions Board, May 2025 vibes! 

@ChennaiIPL https://t.co/2xIMOF2XwH"
1867,Harminder (ਹਰਮਿੰਦਰ),"Khatra mahal, Shaitan gali",Mon Dec 02 16:22:13 +0000 2024,3,Why was dhoni not playing for csk in 2016-17 ?
1868,Rutu's CSK,,Mon Dec 02 14:28:46 +0000 2024,2,"@x_vault_ I wish that ,thala win the 6th title in 2026 and 7th in 2026"
1869,Rutu's CSK,,Mon Dec 02 14:40:40 +0000 2024,2,"@garnacho_meme I choose,Lot of landed properties"
1870,CSK,United Kingdom,Mon Dec 02 23:35:45 +0000 2024,6,"$ERN
Weekly pivot reclaim, FTAs at the orange &amp; green above https://t.co/rKMBhFn4td"
1871,Ethan_Hunt,,Tue Dec 03 08:02:33 +0000 2024,5,"Those Who Saids CSK doesn't Have Middle Order Attacking Players 

Enga kitayum Middle Order la Oru Kaatan irukaan 😤💥 Avana Sixer Dube nu soluvanga 🙆🏻‍♂️💥 https://t.co/rvdRI4REcg"
1872,Rutu's CSK,,Mon Dec 02 14:38:26 +0000 2024,2,@Arslababu I love this test match so much
1873,janasena csk,,Mon Dec 02 13:34:06 +0000 2024,84,"Ee song inka release cheyaledu enti team valu eagerly waiting🦊
 https://t.co/qsdWkZ9fKN"
1874,CSK,United Kingdom,Mon Dec 02 13:23:59 +0000 2024,3,He's at it again
1875,Aravind,"Madurai South, India",Mon Dec 02 14:06:10 +0000 2024,28,"Never Bet With CSK Editors..👑📈
 https://t.co/T5rHkM8CUc"
1876,CSK,United Kingdom,Mon Dec 02 12:54:14 +0000 2024,6,Honestly $XRP having a live ETF before $SOL would be pretty funny
1877,Vibhor,Strawberry farm,Mon Dec 02 13:27:17 +0000 2024,353,"What is this behaviour by Yash Dayal.

He needs proper schooling by Thala in the next IPL season.

#IPL2025 https://t.co/5k1SQdJvAz"
1878,𝗚𝘂𝗻𝗻𝗲𝗿❄️,,Mon Dec 02 13:12:10 +0000 2024,29,"RCB and its players are so obsessed with CSK. It's understandable though, you will always be jealous of someone who is superior to you 🤷"
1879,CSK,United Kingdom,Mon Dec 02 12:58:54 +0000 2024,13,Learn to stand in the way of aggressive moves towards key pivot points
1880,𝗚𝘂𝗻𝗻𝗲𝗿❄️,,Mon Dec 02 13:17:33 +0000 2024,1272,~ Stephen Fleming after winning the sixth IPL trophy for CSK 🟡🦁 https://t.co/EGlIpXzLSx
1881,SportFever,,Mon Dec 02 16:28:34 +0000 2024,1,3 reasons why CSK signing Jamie Overton at IPL 2025 Auction was a shrewd move https://t.co/01vxKHnRHw https://t.co/rXOEFvQxFC
1882,𝐋𝐨𝐫𝐝𝐌𝐒𝐃𝐢𝐚𝐧™,🖐🏻🏆💛,Mon Dec 02 15:15:44 +0000 2024,4,"My preference list 

CSK
PBKS
Mi
Good to know 
Yeah that's crazy
It will be good 
Not sure about that 
Ha Bhai
Ye bhi sahi hai 
Esa hai kya"
1883,Flavia ⋆. 𐙚 ˚,bedroom,Mon Dec 02 13:48:12 +0000 2024,29,"Yash Dayal posting this is very ammature n rude then what about those clowns aka rayudu,deshpande, chahar when they were putting stories and commenting??
CSK fans surely need some education , apne player kren toh wah dosren daal de apni bowling ka video toh fat jati hai inki 
KRY https://t.co/kTVYJc57Pa"
1884,Ashutosh Paibhale 🇮🇳( Mr PredictKar),"Mumbai, Maharashtra",Mon Dec 02 08:47:31 +0000 2024,301,"My ranking aft #ipl2025auction factoring in retentions &amp; mega auction buys:

Tier 1: MI KKR CSK (at least 2/3 in top 4 ) 

Tier 2: SRH RCB GT RR (1 or max 2 teams shall qualify in top 4)

Tier 3: LSG DC PK (at least 2/3 in bottom 3) 

#IPL2025 #IPL25 #IPLMegaAuction"
1885,Rutu's CSK,,Tue Dec 03 04:54:50 +0000 2024,2,@UGFAN01 I love machine learning and artificial intelligence
1886,Rutu's CSK,,Tue Dec 03 06:06:08 +0000 2024,2,@Ashwin3_3 I want all milkshake 🤤
1887,Rutu's CSK,,Tue Dec 03 07:03:07 +0000 2024,2,@Hello_anuj I love ABD love and Respect India That much
1888,CSK,United Kingdom,Mon Dec 02 22:49:03 +0000 2024,6,"zerobro whale just bought $10k of his own coin created on a different wallet.

Copy traders, assemble."
1889,Rutu's CSK,,Tue Dec 03 04:50:12 +0000 2024,2,@saberi_hamza I'm the Elon Musk 😁
1890,AJAY,,Tue Dec 03 01:14:07 +0000 2024,5,@kuxzuka Mi fans can post this edit to csk
1891,Rutu's CSK,,Tue Dec 03 04:52:37 +0000 2024,3,@Tpt_balaji Mumbai airport looks cool
1892,BlackGold✨,Yellove Land 💛,Tue Dec 03 07:55:33 +0000 2024,4,"Shivam Dube went berserk with the bat! 💥 
Smashing an unbeaten 71 off just 37 balls with 7 sixes &amp; 2 fours

#SMAT #SERvMUM #CSK #SMAT2024 https://t.co/hAeXqVsg5k"
1893,Aravind,"Madurai South, India",Mon Dec 02 09:57:40 +0000 2024,14,"Like If You Remember These OG Duo..✨🥹

#CSK https://t.co/SBEpKQyHOM"
1894,Arnav,,Mon Dec 02 12:58:13 +0000 2024,7,"Lmao
These 2 were purely hype merchants, barely did well in a couple of games each, apart from that they were mostly substandard.

- Moeen Ali has a bigger legacy as a batter for CSK than these 2."
1895,R,,Mon Dec 02 14:43:52 +0000 2024,5,"Kiwi t20i captain and waterboy of csk 🔥

😭😭😭"
1896,Pujara’s Kiki,India,Mon Dec 02 10:42:45 +0000 2024,18,"6. Gurjapneet Singh is a 26-year-old left-arm fast bowler. 
Though I’ve seen his video before, I didn’t know him completely until he was picked by CSK in the auction recently.

He was Born in Ludhiana, Punjab, and raised in Ambala, Haryana, he moved to Chennai at the age of 17 to https://t.co/UHTBozVcSZ"
1897,INSANE,,Tue Dec 03 06:57:54 +0000 2024,13,"Shivam Dube brought up his fifty in style with a six

#CSK https://t.co/bCf7jTeMdM"
1898,Rutu's CSK,,Tue Dec 03 05:13:06 +0000 2024,2,"@luffyChan1707 Day 1 400 cr I think, waiting for pushpa 2 wildfire"
1899,Johns.,"Kerala, India",Sun Nov 24 15:29:57 +0000 2024,18484,"CSK BOWLING UNIT:

- Pathirana
- Khaleel
- Noor Ahmed 
- Ashwin 
- Jadeja https://t.co/CmgWfXn8Ce"
1900,Rutu's CSK,,Tue Dec 03 05:35:12 +0000 2024,2,@Aria_nft I know but sometimes success needs comfort
1901,💛,,Mon Dec 02 17:04:35 +0000 2024,5,@cheeku_nation What about this ? https://t.co/UOVVKxGRhF
1902,Rutu's CSK,,Tue Dec 03 06:24:21 +0000 2024,2,@alexxyrn_ It's the people they having peace and enjoy
1903,ICC,Dubai,Tue Jul 12 12:01:17 +0000 2011,3,"Thanks for the right answer, March 2006, Mumbai was the last time England beat India in a Test match @csk_19 @tahir991 @j_shanujan #cricket"
1904,Rutu's CSK,,Tue Dec 03 05:58:58 +0000 2024,2,@rakeshmaintech Relatable for sure 😂
1905,Pujara’s Kiki,India,Mon Dec 02 14:07:52 +0000 2024,35,"7. Anshul Kamboj , 23-year-old pace bowling all-rounder from Haryana. CSK secured him  for INR 3.40 crore after a bidding war with arch rival Mumbai Indians (MI).

Kamboj became the talk of the town after picking all the 10 wickets in an innings, with figures of 10/49 against https://t.co/WaZXEZSHqN"
1906,🆃🅰🅼🅸🅻 🅲🅸🅽🅴🅼🅰 🆃🅰🅻🅺🆂,,Mon Dec 02 20:07:42 +0000 2024,2,Csk present and future is safe #ChennaiSuperKings https://t.co/vVUPGOd1ft
1907,CSK,United Kingdom,Tue Dec 03 01:03:02 +0000 2024,7,Top calling is negative ev. Sooner you realise this the better
1908,Mufaddal Vohra,India,Sun Nov 24 15:27:53 +0000 2024,14847,NOOR AHMED SOLD TO CSK AT 10CR. https://t.co/b1rUcj93OD
1909,Rutu's CSK,,Tue Dec 03 05:23:01 +0000 2024,2,@Keerthi_InIT Give me the username I will report this person.
1910,Mufaddal Vohra,India,Sun Nov 24 13:28:26 +0000 2024,9631,RAVI ASHWIN SOLD TO CSK AT 9.75CR. https://t.co/xMqYTBvswz
1911,TNV Super kings,,Mon Dec 02 17:00:55 +0000 2024,9,Match result : CSK won 🗿
1912,janasena csk,,Tue Dec 03 04:47:54 +0000 2024,60,"@VoicesOfAndhra @AnilTarakian1 @AndhraPradeshCM @ncbn @naralokesh @OfficeofNL @JaiTDP @YSRCParty @YSRCPEurope @_Ysrkutumbam @anjireddy_dodda @DrPradeepChinta @JaganannaCNCTS He is simply saying that he does not fear for law and order, or the police. Should any action be taken on this and also giving self elevations for such cheap acts https://t.co/6FI8BBXXhL"
1913,Yash,,Mon Dec 02 17:21:48 +0000 2024,510,"Vijay Shankar will be a terrific finisher for us. I hope he's a guaranteed starter in the finishing role. People often underrate his hitting skills, but he has the potential to be one of the best finishers in the league. Don't take him for granted. https://t.co/wNKHMBY98D"
1914,Johns.,"Kerala, India",Sat Nov 02 03:22:05 +0000 2024,15754,"CHENNAI SUPER KINGS AUCTION UPDATES: [TOI]

- CSK will eye Ravichandran Ashwin in the auction.

- Devon Conway is one of preferred choices for RTM. https://t.co/cYYuzkRKfp"
1915,Rutu's CSK,,Mon Dec 02 17:43:27 +0000 2024,2,"@Varunreddy_208 Became any age is my pick , I will never die if I choose that"
1916,Dravidasthan-Times DMK CSK,https://www.youtube.com/@MKLB.,Mon Dec 02 16:55:18 +0000 2024,3,"@Naeem_Ception But Chinna Thala Suresh Raina didn't own Chokli and gayBD like Thala Dhoni

So only place where Thala is better than ChinnaThala is in owning this Chokli and gayBD okay https://t.co/8HpVeKVtRs"
1917,Avi_nash,"Chennai, India",Tue Dec 03 03:03:27 +0000 2024,2,"Bazz paithiyakaran illana GOAT innings of IPL kedaichirukum 

Biggest choker in CSK legacy never performed well"
1918,Rutu's CSK,,Tue Dec 03 04:38:40 +0000 2024,2,"@ummylubaba Yeah bruh that's I'm always honest and truth , soon I will get success"
1919,B H A R A D W A Z,Hyderabad,Tue Dec 03 03:45:24 +0000 2024,6,@cheeku_nation Aaand CSK won all the 3 matches that year. https://t.co/UbwSYRctGE
1920,Rutu's CSK,,Tue Dec 03 05:30:42 +0000 2024,2,@KARTHIKEYAN_MSD Vidyasagar is my music director
1921,Ashwin: The Homecoming,,Mon Dec 02 14:34:18 +0000 2024,667,"Sorry for the delay guys, here's the revised schedule of the remaining 5 Tamil Auction Review episodes.

Dec 3: 12 pm (SRH), 7 pm (KKR)
Dec 4: 12 pm (RR), 7 pm (MI)
Dec 5: 5 pm (CSK)

SRH Wildfire Review drops tom noon, brought to you by Pushpa &amp; SP Bhanwar Singh Shekawat! 😉 https://t.co/49d5i0uFLY"
1922,Johns.,"Kerala, India",Mon Dec 02 13:22:58 +0000 2024,273,@ConquerorKohli Starting IPL Era - MI. CSK and RCB now.
1923,Rutu's CSK,,Tue Dec 03 05:19:38 +0000 2024,2,"@ksathishsh Me too bruh , all these days I got 493 ,498, 496 Replies but yesterday I got 560 + reply I'm seriously happy my next target is 600 reply within two days."
1924,Dipti,,Mon Dec 02 19:04:34 +0000 2024,3,@JD_Trolls2 This match where Robin and Dube went berserk 🥹🥵One of the best games of CSK
1925,Kaz,,Mon Dec 02 11:42:29 +0000 2024,1296,"Noor ahmad , nitesh kumar reddy , sai sudharshan , pathirana , Ruturaj  all are csk scouted players. CSK  doesnt have good scouting team and only buys other club talents is biggest myth btw"
1926,𝐇𝐚𝐫𝐬𝐡𝐌𝐒𝐃𝐢𝐚𝐧™,"Udaipur,Rajasthan ",Tue Dec 03 04:19:12 +0000 2024,3,CSK WON THEIR 5th TITTLE 💛🏆
1927,Johns.,"Kerala, India",Mon Dec 02 09:17:22 +0000 2024,525,"@astutetosh I believe on paper - DC, MI, RCB has almost covered most areas especially for the Playing 11, they should be in Play-offs with the setup --- then 4th side will be debatable -- LSG was so disappointing tbh, they should have done better especially with the purse - CSK covered their"
1928,Rutu's CSK,,Tue Dec 03 04:45:48 +0000 2024,2,@TarakMandha Yeah 😂
1929,Rutu's CSK,,Tue Dec 03 04:20:40 +0000 2024,2,@ABOOTHTVK Yeah not all the time some one care 💯
1930,Mufaddal Vohra,India,Sun Nov 24 13:22:54 +0000 2024,10198,RACHIN RAVINDRA SOLD TO CSK AT 4CR...!!! https://t.co/n5uxIstrTX
1931,Dr. 18,Delhi,Mon Dec 02 17:46:36 +0000 2024,12,CSK and MI fans rn🌚 https://t.co/qtDqd5RSSr
1932,Collins CSK,,Mon Dec 02 18:22:32 +0000 2024,1,Sure💯
1933,ராஸ்கல்,,Mon Dec 02 13:17:45 +0000 2024,121,~ Csk dugout https://t.co/0kdazsn3Qx
1934,Bakri Player,"Auckland, New Zealand",Mon Dec 02 12:46:14 +0000 2024,5,"Both were extremely below average for us lol. Smith was still a bit okay but McCullum was genuinely never performed to his level for us

Hussey
Vijay
Rutu
Faf
Watson
Conway

All these have been better openers for CSK than these 2 guys"
1935,CSK,United Kingdom,Mon Dec 02 21:34:07 +0000 2024,1,@galacticgirth Was looking at yfi over the weekend. Yfii used to melt faces out of nowhere
1936,',,Mon Dec 02 06:15:38 +0000 2024,2,Maa ki choot benchod this CSK dog will never be my captain
1937,Hustler,"🇦🇷,🇦🇺",Mon Dec 02 12:00:52 +0000 2024,125,"@Vidyadhar_R Ruturaj
Conway 
Tripathi 
Hooda 
Dube
Sam Curran
MS Dhoni 
Jadeja
Ashwin
Anshul 
Pathirana

Impact :: Ellis / Noor."
1938,Forever,,Mon Dec 02 17:08:48 +0000 2024,1,CSK Forever
1939,Rutu's CSK,,Mon Dec 02 17:44:53 +0000 2024,2,@Kittu_Sensei Enjoy bruh 🥳
1940,Motilal jadav,"Delhi, NY",Mon Dec 02 10:49:57 +0000 2024,16,Many CSK players did something like that. MC Tushar Deshpande liked the comment where they were disrespecting Kohli and many brainless CSK fans were defending them. One RCB bowler who won the match for his team is overconfident 🤡
1941,CSK,United Kingdom,Mon Dec 02 22:57:13 +0000 2024,1,@LevelHedge Send
1942,Rutu's CSK,,Tue Dec 03 03:14:02 +0000 2024,82,"If I had invested in Bitcoin in 2010 when it was just $0.08 per coin, I can hardly imagine where I'd be now. What about you all, where would you be today?"
1943,ICTfan_Shrini(Naval Cadet ll),personal ,Thu Nov 14 17:14:08 +0000 2024,7,Ok revealing my childhood pics https://t.co/oTjKUgcGs8
1944,Rutu's CSK,,Tue Dec 03 04:18:57 +0000 2024,2,"@gistongist Moon disappeared 😭, we might too disappear bcz without oxygen no one can live"
1945,CSK Warrior,,Tue Dec 03 02:37:10 +0000 2024,10,"Yesterday episode Goutham top 5 doubt 🤔 🤔 🤔 

Fake... Fake ......

Bigbosstelugu8 biggest fake gadu....

#BiggBossTelugu8"
1946,`,,Mon Dec 02 20:04:23 +0000 2024,10,CSK COOKED IN IPL 2025 🥵 https://t.co/173WZw9WNE
1947,ஜெதாலால் 🎺🎺🎺,"Motera, 28-29-30 May 2023",Mon Dec 02 17:59:53 +0000 2024,2,@dweplea csk blood bumrah
1948,Vibhor,Strawberry farm,Mon Dec 02 15:48:44 +0000 2024,3,@BSharan_6 Could have gone harder for someone like Abhinav Manohar may be
1949,Dravidasthan-Times DMK CSK,https://www.youtube.com/@MKLB.,Mon Dec 02 17:06:11 +0000 2024,3,"@cheeku_nation But Chinna Thala Suresh Raina didn't own Chokli and gayBD like Thala Dhoni

So only place where Thala is better than ChinnaThala is in owning this Chokli and gayBD okay https://t.co/tmAgVZJ8Lp"
1950,🎯,,Mon Dec 02 17:05:11 +0000 2024,2,@ikarthik92 I m 100% sure they will keep 2 matches of RCB vs CSK next season after what happened this year
1951,Rutu's CSK,,Mon Dec 02 17:38:06 +0000 2024,2,@utdsummer $1 M easily change 25+ family problems and money is important
1952,Pujara’s Kiki,India,Mon Dec 02 17:48:52 +0000 2024,155,"@internetumpire He did the unreal carry job in 2018 and 2019 ! 
Atleast in 2018 someone peaked at the right time for CSK. but 2019 belongs to him. He took the team to finals. He deserved that trophy more than anyone."
1953,Rutu's CSK,,Mon Dec 02 11:30:30 +0000 2024,2,@JASS1000001 Hearts are the most soft thing in the planet
1954,Rutu's CSK,,Mon Dec 02 14:49:34 +0000 2024,2,@akshathchintu I'm here for mutual RT
1955,Rutu's CSK,,Mon Dec 02 16:16:54 +0000 2024,2,@myster700 Buy new music speaker and sound that max
1956,Honest Dhoni Fan💛💛,Chennai,Mon Dec 02 14:48:23 +0000 2024,16,@PhoenixRudolphh @avg_arya They are pigs not dogs
1957,Rutu's CSK,,Mon Dec 02 16:38:04 +0000 2024,2,@kobbyhimselv God is our protector but I never pray for god's
1958,Rutu's CSK,,Mon Dec 02 14:22:36 +0000 2024,2,"@va_lidate I'm not scrolling in the first day , I do in the second day"
1959,Punknation18,,Mon Dec 02 15:40:26 +0000 2024,2,"Rayudu,and other clowns of csk can spit nonsense in commentary and makkans would celebrate that won't bat an eye,,but when Yash posts something that he's proud of, that'll hurt their ego,,,,, one of the best things I've did in my life is not choose csk as my team 🤙🏼"
1960,Honest Dhoni Fan💛💛,Chennai,Mon Dec 02 15:39:44 +0000 2024,2,@LBW_16 We know
1961,Rutu's CSK,,Mon Dec 02 16:30:51 +0000 2024,2,"@MrReh09 Lucky Bhaskar movie bruh ,that's the last"
1962,Rutu's CSK,,Mon Dec 02 14:48:55 +0000 2024,2,@KARTHIKEYAN_MSD Good Evening mate
1963,Rutu's CSK,,Mon Dec 02 14:42:53 +0000 2024,2,@YNsiimenta Which pure intentions ?
1964,Dottenheimer,,Mon Dec 02 14:13:28 +0000 2024,0,Rr is the antidote of csk in terms of age although both have the same history
1965,Rutu's CSK,,Mon Dec 02 16:18:31 +0000 2024,2,"@kofi_191 Seriously not I'm not rich , communication weak , when meet unknown person my face fully sweat fear . No benefit."
1966,janasena csk,,Mon Dec 02 16:32:20 +0000 2024,61,@alluarjun @AndhraPradeshCM Tqs for showing gratitude in this issue bro😉
1967,"Beneath the helmet, under the unruly curly hair",,Mon Dec 02 15:14:07 +0000 2024,3,"@pitchinginline Another csk player, Ashwin."
1968,Rutu's CSK,,Mon Dec 02 16:28:48 +0000 2024,2,@TAB_TAB_HH I never chat with AI chat box
1969,Wils@7,,Mon Dec 02 14:52:38 +0000 2024,3,"@Sneh_0212 @WhyyySoMuch The most evolved opening pair bottled 3 playoff games.. In 2024 #SRH
This ordinary CSK pair scored 50+ partnership in both playoff games in 2023..."
1970,Mayank,,Mon Dec 02 16:58:24 +0000 2024,3,"@ponananthvs Yes, i agree. I was a CSK fan then as well but Huss and Vijay were far more reliable as an opening pair."
1971,Rutu's CSK,,Mon Dec 02 14:09:46 +0000 2024,2,"@AddictKE_ It's the best feeling, I don't know about this content xplain please"
1972,Palkova // CSK STAN💛,Chennai,Mon Dec 02 16:03:15 +0000 2024,3,who praised
1973,Tech-Knight,,Mon Dec 02 10:31:29 +0000 2024,4,"CSK❌

Chee-SK✅

😭😝

#IPLAuction2025 #CSK https://t.co/Mhw7TAGeq5"
1974,Wisjdn,,Mon Dec 02 15:00:25 +0000 2024,0,"𝗬𝗢𝗨𝗡𝗚𝗘𝗦𝗧 &amp; 𝗢𝗟𝗗𝗘𝗦𝗧 players from every IPL 2025 team 👦🏼👴🏻🏏

◆CSK💛 https://t.co/iNyRPJU8fq"
